Date,Time,DateTime,Zone,DayOfWeekNumber,DayOfWeek,Hour,Weather,Temperature_C,Rainfall_mm,Ride_Requests,Available_Vehicles,Expected_Demand,Demand_Supply_Gap
2026-01-01,22:00,2026-01-01 22:00:00,University Area,3,Thursday,22,Cloudy,29.5,0.2,64,77,67,-10
2026-01-01,22:00,2026-01-01 22:00:00,Industrial Area,3,Thursday,22,Cloudy,29.5,0.2,45,68,45,-23
2026-01-01,22:00,2026-01-01 22:00:00,Bus Terminal,3,Thursday,22,Cloudy,29.5,0.2,73,84,76,-8
2026-01-01,23:00,2026-01-01 23:00:00,Central Business District,3,Thursday,23,Light Rain,25.5,2.5,79,79,84,5
2026-01-01,23:00,2026-01-01 23:00:00,Airport,3,Thursday,23,Light Rain,25.5,2.5,39,53,39,-14
2026-01-01,23:00,2026-01-01 23:00:00,Railway Station,3,Thursday,23,Light Rain,25.5,2.5,42,65,44,-21
2026-01-01,23:00,2026-01-01 23:00:00,IT Park,3,Thursday,23,Light Rain,25.5,2.5,44,48,45,-3
2026-01-01,23:00,2026-01-01 23:00:00,Residential North,3,Thursday,23,Light Rain,25.5,2.5,31,41,31,-10
2026-01-01,23:00,2026-01-01 23:00:00,Residential South,3,Thursday,23,Light Rain,25.5,2.5,37,52,40,-12
2026-01-01,23:00,2026-01-01 23:00:00,Shopping District,3,Thursday,23,Light Rain,25.5,2.5,39,68,40,-28
2026-01-01,23:00,2026-01-01 23:00:00,University Area,3,Thursday,23,Light Rain,25.5,2.5,44,44,46,2
2026-01-01,23:00,2026-01-01 23:00:00,Industrial Area,3,Thursday,23,Light Rain,25.5,2.5,27,40,29,-11
2026-01-01,23:00,2026-01-01 23:00:00,Bus Terminal,3,Thursday,23,Light Rain,25.5,2.5,40,47,42,-5
2026-01-02,00:00,2026-01-02 00:00:00,Central Business District,4,Friday,0,Light Rain,31.6,1.6,48,64,50,-14
2026-01-02,00:00,2026-01-02 00:00:00,Airport,4,Friday,0,Light Rain,31.6,1.6,29,38,30,-8
2026-01-02,00:00,2026-01-02 00:00:00,Railway Station,4,Friday,0,Light Rain,31.6,1.6,45,67,45,-22
2026-01-02,00:00,2026-01-02 00:00:00,IT Park,4,Friday,0,Light Rain,31.6,1.6,46,57,47,-10
2026-01-02,00:00,2026-01-02 00:00:00,Residential North,4,Friday,0,Light Rain,31.6,1.6,26,45,27,-18
2026-01-02,00:00,2026-01-02 00:00:00,Residential South,4,Friday,0,Light Rain,31.6,1.6,23,31,23,-8
2026-01-02,00:00,2026-01-02 00:00:00,Shopping District,4,Friday,0,Light Rain,31.6,1.6,44,53,46,-7
2026-01-02,00:00,2026-01-02 00:00:00,University Area,4,Friday,0,Light Rain,31.6,1.6,36,50,35,-15
2026-01-02,00:00,2026-01-02 00:00:00,Industrial Area,4,Friday,0,Light Rain,31.6,1.6,22,37,23,-14
2026-01-02,00:00,2026-01-02 00:00:00,Bus Terminal,4,Friday,0,Light Rain,31.6,1.6,29,37,30,-7
2026-01-02,01:00,2026-01-02 01:00:00,Central Business District,4,Friday,1,Sunny,28.4,0.0,52,73,54,-19
2026-01-02,01:00,2026-01-02 01:00:00,Airport,4,Friday,1,Sunny,28.4,0.0,27,36,28,-8
2026-01-02,01:00,2026-01-02 01:00:00,Railway Station,4,Friday,1,Sunny,28.4,0.0,39,61,41,-20
2026-01-02,01:00,2026-01-02 01:00:00,IT Park,4,Friday,1,Sunny,28.4,0.0,23,26,24,-2
2026-01-02,01:00,2026-01-02 01:00:00,Residential North,4,Friday,1,Sunny,28.4,0.0,14,34,14,-20
2026-01-02,01:00,2026-01-02 01:00:00,Residential South,4,Friday,1,Sunny,28.4,0.0,14,16,14,-2
2026-01-02,01:00,2026-01-02 01:00:00,Shopping District,4,Friday,1,Sunny,28.4,0.0,35,39,37,-2
2026-01-02,01:00,2026-01-02 01:00:00,University Area,4,Friday,1,Sunny,28.4,0.0,24,31,24,-7
2026-01-02,01:00,2026-01-02 01:00:00,Industrial Area,4,Friday,1,Sunny,28.4,0.0,24,21,26,5
2026-01-02,01:00,2026-01-02 01:00:00,Bus Terminal,4,Friday,1,Sunny,28.4,0.0,29,39,31,-8
2026-01-02,02:00,2026-01-02 02:00:00,Central Business District,4,Friday,2,Sunny,29.8,0.0,50,67,52,-15
2026-01-02,02:00,2026-01-02 02:00:00,Airport,4,Friday,2,Sunny,29.8,0.0,29,39,30,-9
2026-01-02,02:00,2026-01-02 02:00:00,Railway Station,4,Friday,2,Sunny,29.8,0.0,44,57,45,-12
2026-01-02,02:00,2026-01-02 02:00:00,IT Park,4,Friday,2,Sunny,29.8,0.0,37,35,39,4
2026-01-02,02:00,2026-01-02 02:00:00,Residential North,4,Friday,2,Sunny,29.8,0.0,23,37,23,-14
2026-01-02,02:00,2026-01-02 02:00:00,Residential South,4,Friday,2,Sunny,29.8,0.0,22,46,22,-24
2026-01-02,02:00,2026-01-02 02:00:00,Shopping District,4,Friday,2,Sunny,29.8,0.0,32,47,34,-13
2026-01-02,02:00,2026-01-02 02:00:00,University Area,4,Friday,2,Sunny,29.8,0.0,23,53,24,-29
2026-01-02,02:00,2026-01-02 02:00:00,Industrial Area,4,Friday,2,Sunny,29.8,0.0,18,36,18,-18
2026-01-02,02:00,2026-01-02 02:00:00,Bus Terminal,4,Friday,2,Sunny,29.8,0.0,26,19,27,8
2026-01-02,03:00,2026-01-02 03:00:00,Central Business District,4,Friday,3,Sunny,30.3,0.0,50,68,53,-15
2026-01-02,03:00,2026-01-02 03:00:00,Airport,4,Friday,3,Sunny,30.3,0.0,36,46,39,-7
2026-01-02,03:00,2026-01-02 03:00:00,Railway Station,4,Friday,3,Sunny,30.3,0.0,54,76,56,-20
2026-01-02,03:00,2026-01-02 03:00:00,IT Park,4,Friday,3,Sunny,30.3,0.0,41,46,43,-3
2026-01-02,03:00,2026-01-02 03:00:00,Residential North,4,Friday,3,Sunny,30.3,0.0,32,58,33,-25
2026-01-02,03:00,2026-01-02 03:00:00,Residential South,4,Friday,3,Sunny,30.3,0.0,35,48,36,-12
2026-01-02,03:00,2026-01-02 03:00:00,Shopping District,4,Friday,3,Sunny,30.3,0.0,50,50,51,1
2026-01-02,03:00,2026-01-02 03:00:00,University Area,4,Friday,3,Sunny,30.3,0.0,27,54,28,-26
2026-01-02,03:00,2026-01-02 03:00:00,Industrial Area,4,Friday,3,Sunny,30.3,0.0,23,33,24,-9
2026-01-02,03:00,2026-01-02 03:00:00,Bus Terminal,4,Friday,3,Sunny,30.3,0.0,38,50,40,-10
2026-01-02,04:00,2026-01-02 04:00:00,Central Business District,4,Friday,4,Sunny,29.1,0.0,45,53,47,-6
2026-01-02,04:00,2026-01-02 04:00:00,Airport,4,Friday,4,Sunny,29.1,0.0,36,46,38,-8
2026-01-02,04:00,2026-01-02 04:00:00,Railway Station,4,Friday,4,Sunny,29.1,0.0,47,72,48,-24
2026-01-02,04:00,2026-01-02 04:00:00,IT Park,4,Friday,4,Sunny,29.1,0.0,44,76,47,-29
2026-01-02,04:00,2026-01-02 04:00:00,Residential North,4,Friday,4,Sunny,29.1,0.0,29,43,31,-12
2026-01-02,04:00,2026-01-02 04:00:00,Residential South,4,Friday,4,Sunny,29.1,0.0,28,48,27,-21
2026-01-02,04:00,2026-01-02 04:00:00,Shopping District,4,Friday,4,Sunny,29.1,0.0,44,45,45,0
2026-01-02,04:00,2026-01-02 04:00:00,University Area,4,Friday,4,Sunny,29.1,0.0,29,46,31,-15
2026-01-02,04:00,2026-01-02 04:00:00,Industrial Area,4,Friday,4,Sunny,29.1,0.0,21,44,21,-23
2026-01-02,04:00,2026-01-02 04:00:00,Bus Terminal,4,Friday,4,Sunny,29.1,0.0,38,48,38,-10
2026-01-02,05:00,2026-01-02 05:00:00,Central Business District,4,Friday,5,Sunny,27.7,0.0,46,56,47,-9
2026-01-02,05:00,2026-01-02 05:00:00,Airport,4,Friday,5,Sunny,27.7,0.0,42,42,40,-2
2026-01-02,05:00,2026-01-02 05:00:00,Railway Station,4,Friday,5,Sunny,27.7,0.0,56,69,57,-12
2026-01-02,05:00,2026-01-02 05:00:00,IT Park,4,Friday,5,Sunny,27.7,0.0,44,62,47,-15
2026-01-02,05:00,2026-01-02 05:00:00,Residential North,4,Friday,5,Sunny,27.7,0.0,27,31,28,-3
2026-01-02,05:00,2026-01-02 05:00:00,Residential South,4,Friday,5,Sunny,27.7,0.0,30,52,31,-21
2026-01-02,05:00,2026-01-02 05:00:00,Shopping District,4,Friday,5,Sunny,27.7,0.0,39,50,41,-9
2026-01-02,05:00,2026-01-02 05:00:00,University Area,4,Friday,5,Sunny,27.7,0.0,31,32,32,0
2026-01-02,05:00,2026-01-02 05:00:00,Industrial Area,4,Friday,5,Sunny,27.7,0.0,23,25,24,-1
2026-01-02,05:00,2026-01-02 05:00:00,Bus Terminal,4,Friday,5,Sunny,27.7,0.0,35,44,35,-9
2026-01-02,06:00,2026-01-02 06:00:00,Central Business District,4,Friday,6,Light Rain,29.0,1.8,81,94,83,-11
2026-01-02,06:00,2026-01-02 06:00:00,Airport,4,Friday,6,Light Rain,29.0,1.8,52,34,54,20
2026-01-02,06:00,2026-01-02 06:00:00,Railway Station,4,Friday,6,Light Rain,29.0,1.8,51,62,55,-7
2026-01-02,06:00,2026-01-02 06:00:00,IT Park,4,Friday,6,Light Rain,29.0,1.8,51,71,52,-19
2026-01-02,06:00,2026-01-02 06:00:00,Residential North,4,Friday,6,Light Rain,29.0,1.8,29,40,31,-9
2026-01-02,06:00,2026-01-02 06:00:00,Residential South,4,Friday,6,Light Rain,29.0,1.8,32,31,34,3
2026-01-02,06:00,2026-01-02 06:00:00,Shopping District,4,Friday,6,Light Rain,29.0,1.8,48,73,49,-24
2026-01-02,06:00,2026-01-02 06:00:00,University Area,4,Friday,6,Light Rain,29.0,1.8,39,39,41,2
2026-01-02,06:00,2026-01-02 06:00:00,Industrial Area,4,Friday,6,Light Rain,29.0,1.8,33,44,35,-9
2026-01-02,06:00,2026-01-02 06:00:00,Bus Terminal,4,Friday,6,Light Rain,29.0,1.8,52,57,53,-4
2026-01-02,07:00,2026-01-02 07:00:00,Central Business District,4,Friday,7,Light Rain,29.1,7.3,145,133,157,24
2026-01-02,07:00,2026-01-02 07:00:00,Airport,4,Friday,7,Light Rain,29.1,7.3,127,139,132,-7
2026-01-02,07:00,2026-01-02 07:00:00,Railway Station,4,Friday,7,Light Rain,29.1,7.3,134,137,142,5
2026-01-02,07:00,2026-01-02 07:00:00,IT Park,4,Friday,7,Light Rain,29.1,7.3,177,175,181,6
2026-01-02,07:00,2026-01-02 07:00:00,Residential North,4,Friday,7,Light Rain,29.1,7.3,83,99,83,-16
2026-01-02,07:00,2026-01-02 07:00:00,Residential South,4,Friday,7,Light Rain,29.1,7.3,97,81,98,17
2026-01-02,07:00,2026-01-02 07:00:00,Shopping District,4,Friday,7,Light Rain,29.1,7.3,140,122,147,25
2026-01-02,07:00,2026-01-02 07:00:00,University Area,4,Friday,7,Light Rain,29.1,7.3,96,93,97,4
2026-01-02,07:00,2026-01-02 07:00:00,Industrial Area,4,Friday,7,Light Rain,29.1,7.3,82,106,87,-19
2026-01-02,07:00,2026-01-02 07:00:00,Bus Terminal,4,Friday,7,Light Rain,29.1,7.3,118,110,122,12
2026-01-02,08:00,2026-01-02 08:00:00,Central Business District,4,Friday,8,Cloudy,30.4,0.1,125,126,127,1
2026-01-02,08:00,2026-01-02 08:00:00,Airport,4,Friday,8,Cloudy,30.4,0.1,98,117,98,-19
2026-01-02,08:00,2026-01-02 08:00:00,Railway Station,4,Friday,8,Cloudy,30.4,0.1,125,128,130,2
2026-01-02,08:00,2026-01-02 08:00:00,IT Park,4,Friday,8,Cloudy,30.4,0.1,138,138,144,6
2026-01-02,08:00,2026-01-02 08:00:00,Residential North,4,Friday,8,Cloudy,30.4,0.1,87,93,89,-4
2026-01-02,08:00,2026-01-02 08:00:00,Residential South,4,Friday,8,Cloudy,30.4,0.1,58,62,60,-2
2026-01-02,08:00,2026-01-02 08:00:00,Shopping District,4,Friday,8,Cloudy,30.4,0.1,119,118,122,4
2026-01-02,08:00,2026-01-02 08:00:00,University Area,4,Friday,8,Cloudy,30.4,0.1,116,116,118,2
2026-01-02,08:00,2026-01-02 08:00:00,Industrial Area,4,Friday,8,Cloudy,30.4,0.1,72,86,74,-12
2026-01-02,08:00,2026-01-02 08:00:00,Bus Terminal,4,Friday,8,Cloudy,30.4,0.1,104,99,104,5
2026-01-02,09:00,2026-01-02 09:00:00,Central Business District,4,Friday,9,Cloudy,25.9,0.0,172,162,177,15
2026-01-02,09:00,2026-01-02 09:00:00,Airport,4,Friday,9,Cloudy,25.9,0.0,104,115,108,-7
2026-01-02,09:00,2026-01-02 09:00:00,Railway Station,4,Friday,9,Cloudy,25.9,0.0,142,113,144,31
2026-01-02,09:00,2026-01-02 09:00:00,IT Park,4,Friday,9,Cloudy,25.9,0.0,102,114,107,-7
2026-01-02,09:00,2026-01-02 09:00:00,Residential North,4,Friday,9,Cloudy,25.9,0.0,94,115,97,-18
2026-01-02,09:00,2026-01-02 09:00:00,Residential South,4,Friday,9,Cloudy,25.9,0.0,57,78,58,-20
2026-01-02,09:00,2026-01-02 09:00:00,Shopping District,4,Friday,9,Cloudy,25.9,0.0,117,131,119,-12
2026-01-02,09:00,2026-01-02 09:00:00,University Area,4,Friday,9,Cloudy,25.9,0.0,99,86,102,16
2026-01-02,09:00,2026-01-02 09:00:00,Industrial Area,4,Friday,9,Cloudy,25.9,0.0,58,58,58,0
2026-01-02,09:00,2026-01-02 09:00:00,Bus Terminal,4,Friday,9,Cloudy,25.9,0.0,115,99,116,17
2026-01-02,10:00,2026-01-02 10:00:00,Central Business District,4,Friday,10,Light Rain,28.0,3.1,128,139,129,-10
2026-01-02,10:00,2026-01-02 10:00:00,Airport,4,Friday,10,Light Rain,28.0,3.1,68,82,73,-9
2026-01-02,10:00,2026-01-02 10:00:00,Railway Station,4,Friday,10,Light Rain,28.0,3.1,89,70,88,18
2026-01-02,10:00,2026-01-02 10:00:00,IT Park,4,Friday,10,Light Rain,28.0,3.1,94,95,96,1
2026-01-02,10:00,2026-01-02 10:00:00,Residential North,4,Friday,10,Light Rain,28.0,3.1,62,73,62,-11
2026-01-02,10:00,2026-01-02 10:00:00,Residential South,4,Friday,10,Light Rain,28.0,3.1,38,41,39,-2
2026-01-02,10:00,2026-01-02 10:00:00,Shopping District,4,Friday,10,Light Rain,28.0,3.1,81,85,84,-1
2026-01-02,10:00,2026-01-02 10:00:00,University Area,4,Friday,10,Light Rain,28.0,3.1,61,70,64,-6
2026-01-02,10:00,2026-01-02 10:00:00,Industrial Area,4,Friday,10,Light Rain,28.0,3.1,52,58,54,-4
2026-01-02,10:00,2026-01-02 10:00:00,Bus Terminal,4,Friday,10,Light Rain,28.0,3.1,70,76,72,-4
2026-01-02,11:00,2026-01-02 11:00:00,Central Business District,4,Friday,11,Cloudy,24.2,0.0,84,92,89,-3
2026-01-02,11:00,2026-01-02 11:00:00,Airport,4,Friday,11,Cloudy,24.2,0.0,66,74,69,-5
2026-01-02,11:00,2026-01-02 11:00:00,Railway Station,4,Friday,11,Cloudy,24.2,0.0,88,102,91,-11
2026-01-02,11:00,2026-01-02 11:00:00,IT Park,4,Friday,11,Cloudy,24.2,0.0,80,99,79,-20
2026-01-02,11:00,2026-01-02 11:00:00,Residential North,4,Friday,11,Cloudy,24.2,0.0,47,70,47,-23
2026-01-02,11:00,2026-01-02 11:00:00,Residential South,4,Friday,11,Cloudy,24.2,0.0,40,48,42,-6
2026-01-02,11:00,2026-01-02 11:00:00,Shopping District,4,Friday,11,Cloudy,24.2,0.0,91,91,90,-1
2026-01-02,11:00,2026-01-02 11:00:00,University Area,4,Friday,11,Cloudy,24.2,0.0,54,61,55,-6
2026-01-02,11:00,2026-01-02 11:00:00,Industrial Area,4,Friday,11,Cloudy,24.2,0.0,43,54,44,-10
2026-01-02,11:00,2026-01-02 11:00:00,Bus Terminal,4,Friday,11,Cloudy,24.2,0.0,73,77,75,-2
2026-01-02,12:00,2026-01-02 12:00:00,Central Business District,4,Friday,12,Sunny,27.8,0.0,71,76,74,-2
2026-01-02,12:00,2026-01-02 12:00:00,Airport,4,Friday,12,Sunny,27.8,0.0,69,57,72,15
2026-01-02,12:00,2026-01-02 12:00:00,Railway Station,4,Friday,12,Sunny,27.8,0.0,65,80,67,-13
2026-01-02,12:00,2026-01-02 12:00:00,IT Park,4,Friday,12,Sunny,27.8,0.0,80,73,80,7
2026-01-02,12:00,2026-01-02 12:00:00,Residential North,4,Friday,12,Sunny,27.8,0.0,42,62,41,-21
2026-01-02,12:00,2026-01-02 12:00:00,Residential South,4,Friday,12,Sunny,27.8,0.0,39,68,40,-28
2026-01-02,12:00,2026-01-02 12:00:00,Shopping District,4,Friday,12,Sunny,27.8,0.0,87,98,87,-11
2026-01-02,12:00,2026-01-02 12:00:00,University Area,4,Friday,12,Sunny,27.8,0.0,49,55,51,-4
2026-01-02,12:00,2026-01-02 12:00:00,Industrial Area,4,Friday,12,Sunny,27.8,0.0,46,52,48,-4
2026-01-02,12:00,2026-01-02 12:00:00,Bus Terminal,4,Friday,12,Sunny,27.8,0.0,60,72,62,-10
2026-01-02,13:00,2026-01-02 13:00:00,Central Business District,4,Friday,13,Sunny,32.1,0.0,74,89,72,-17
2026-01-02,13:00,2026-01-02 13:00:00,Airport,4,Friday,13,Sunny,32.1,0.0,90,97,93,-4
2026-01-02,13:00,2026-01-02 13:00:00,Railway Station,4,Friday,13,Sunny,32.1,0.0,89,100,91,-9
2026-01-02,13:00,2026-01-02 13:00:00,IT Park,4,Friday,13,Sunny,32.1,0.0,72,91,69,-22
2026-01-02,13:00,2026-01-02 13:00:00,Residential North,4,Friday,13,Sunny,32.1,0.0,50,57,53,-4
2026-01-02,13:00,2026-01-02 13:00:00,Residential South,4,Friday,13,Sunny,32.1,0.0,45,49,45,-4
2026-01-02,13:00,2026-01-02 13:00:00,Shopping District,4,Friday,13,Sunny,32.1,0.0,69,86,72,-14
2026-01-02,13:00,2026-01-02 13:00:00,University Area,4,Friday,13,Sunny,32.1,0.0,52,70,55,-15
2026-01-02,13:00,2026-01-02 13:00:00,Industrial Area,4,Friday,13,Sunny,32.1,0.0,48,68,49,-19
2026-01-02,13:00,2026-01-02 13:00:00,Bus Terminal,4,Friday,13,Sunny,32.1,0.0,60,60,62,2
2026-01-02,14:00,2026-01-02 14:00:00,Central Business District,4,Friday,14,Sunny,30.2,0.0,85,92,87,-5
2026-01-02,14:00,2026-01-02 14:00:00,Airport,4,Friday,14,Sunny,30.2,0.0,72,79,74,-5
2026-01-02,14:00,2026-01-02 14:00:00,Railway Station,4,Friday,14,Sunny,30.2,0.0,69,80,70,-10
2026-01-02,14:00,2026-01-02 14:00:00,IT Park,4,Friday,14,Sunny,30.2,0.0,78,89,77,-12
2026-01-02,14:00,2026-01-02 14:00:00,Residential North,4,Friday,14,Sunny,30.2,0.0,46,43,49,6
2026-01-02,14:00,2026-01-02 14:00:00,Residential South,4,Friday,14,Sunny,30.2,0.0,41,60,44,-16
2026-01-02,14:00,2026-01-02 14:00:00,Shopping District,4,Friday,14,Sunny,30.2,0.0,57,58,60,2
2026-01-02,14:00,2026-01-02 14:00:00,University Area,4,Friday,14,Sunny,30.2,0.0,59,80,59,-21
2026-01-02,14:00,2026-01-02 14:00:00,Industrial Area,4,Friday,14,Sunny,30.2,0.0,38,37,39,2
2026-01-02,14:00,2026-01-02 14:00:00,Bus Terminal,4,Friday,14,Sunny,30.2,0.0,64,70,67,-3
2026-01-02,15:00,2026-01-02 15:00:00,Central Business District,4,Friday,15,Sunny,27.9,0.0,87,86,87,1
2026-01-02,15:00,2026-01-02 15:00:00,Airport,4,Friday,15,Sunny,27.9,0.0,56,71,58,-13
2026-01-02,15:00,2026-01-02 15:00:00,Railway Station,4,Friday,15,Sunny,27.9,0.0,86,94,89,-5
2026-01-02,15:00,2026-01-02 15:00:00,IT Park,4,Friday,15,Sunny,27.9,0.0,57,77,60,-17
2026-01-02,15:00,2026-01-02 15:00:00,Residential North,4,Friday,15,Sunny,27.9,0.0,55,66,56,-10
2026-01-02,15:00,2026-01-02 15:00:00,Residential South,4,Friday,15,Sunny,27.9,0.0,44,58,45,-13
2026-01-02,15:00,2026-01-02 15:00:00,Shopping District,4,Friday,15,Sunny,27.9,0.0,72,53,73,20
2026-01-02,15:00,2026-01-02 15:00:00,University Area,4,Friday,15,Sunny,27.9,0.0,44,50,47,-3
2026-01-02,15:00,2026-01-02 15:00:00,Industrial Area,4,Friday,15,Sunny,27.9,0.0,43,47,45,-2
2026-01-02,15:00,2026-01-02 15:00:00,Bus Terminal,4,Friday,15,Sunny,27.9,0.0,70,60,74,14
2026-01-02,16:00,2026-01-02 16:00:00,Central Business District,4,Friday,16,Sunny,32.5,0.0,101,107,102,-5
2026-01-02,16:00,2026-01-02 16:00:00,Airport,4,Friday,16,Sunny,32.5,0.0,64,57,63,6
2026-01-02,16:00,2026-01-02 16:00:00,Railway Station,4,Friday,16,Sunny,32.5,0.0,72,72,69,-3
2026-01-02,16:00,2026-01-02 16:00:00,IT Park,4,Friday,16,Sunny,32.5,0.0,65,73,68,-5
2026-01-02,16:00,2026-01-02 16:00:00,Residential North,4,Friday,16,Sunny,32.5,0.0,53,72,54,-18
2026-01-02,16:00,2026-01-02 16:00:00,Residential South,4,Friday,16,Sunny,32.5,0.0,50,61,53,-8
2026-01-02,16:00,2026-01-02 16:00:00,Shopping District,4,Friday,16,Sunny,32.5,0.0,53,72,53,-19
2026-01-02,16:00,2026-01-02 16:00:00,University Area,4,Friday,16,Sunny,32.5,0.0,73,60,74,14
2026-01-02,16:00,2026-01-02 16:00:00,Industrial Area,4,Friday,16,Sunny,32.5,0.0,37,59,38,-21
2026-01-02,16:00,2026-01-02 16:00:00,Bus Terminal,4,Friday,16,Sunny,32.5,0.0,62,74,64,-10
2026-01-02,17:00,2026-01-02 17:00:00,Central Business District,4,Friday,17,Sunny,28.7,0.0,134,150,134,-16
2026-01-02,17:00,2026-01-02 17:00:00,Airport,4,Friday,17,Sunny,28.7,0.0,111,134,112,-22
2026-01-02,17:00,2026-01-02 17:00:00,Railway Station,4,Friday,17,Sunny,28.7,0.0,110,112,116,4
2026-01-02,17:00,2026-01-02 17:00:00,IT Park,4,Friday,17,Sunny,28.7,0.0,119,113,129,16
2026-01-02,17:00,2026-01-02 17:00:00,Residential North,4,Friday,17,Sunny,28.7,0.0,65,82,67,-15
2026-01-02,17:00,2026-01-02 17:00:00,Residential South,4,Friday,17,Sunny,28.7,0.0,69,65,74,9
2026-01-02,17:00,2026-01-02 17:00:00,Shopping District,4,Friday,17,Sunny,28.7,0.0,96,100,95,-5
2026-01-02,17:00,2026-01-02 17:00:00,University Area,4,Friday,17,Sunny,28.7,0.0,130,115,132,17
2026-01-02,17:00,2026-01-02 17:00:00,Industrial Area,4,Friday,17,Sunny,28.7,0.0,69,75,74,-1
2026-01-02,17:00,2026-01-02 17:00:00,Bus Terminal,4,Friday,17,Sunny,28.7,0.0,114,95,119,24
2026-01-02,18:00,2026-01-02 18:00:00,Central Business District,4,Friday,18,Cloudy,28.0,0.0,156,165,159,-6
2026-01-02,18:00,2026-01-02 18:00:00,Airport,4,Friday,18,Cloudy,28.0,0.0,107,104,116,12
2026-01-02,18:00,2026-01-02 18:00:00,Railway Station,4,Friday,18,Cloudy,28.0,0.0,132,129,135,6
2026-01-02,18:00,2026-01-02 18:00:00,IT Park,4,Friday,18,Cloudy,28.0,0.0,134,142,132,-10
2026-01-02,18:00,2026-01-02 18:00:00,Residential North,4,Friday,18,Cloudy,28.0,0.0,83,77,87,10
2026-01-02,18:00,2026-01-02 18:00:00,Residential South,4,Friday,18,Cloudy,28.0,0.0,71,69,72,3
2026-01-02,18:00,2026-01-02 18:00:00,Shopping District,4,Friday,18,Cloudy,28.0,0.0,168,185,166,-19
2026-01-02,18:00,2026-01-02 18:00:00,University Area,4,Friday,18,Cloudy,28.0,0.0,105,88,108,20
2026-01-02,18:00,2026-01-02 18:00:00,Industrial Area,4,Friday,18,Cloudy,28.0,0.0,75,78,77,-1
2026-01-02,18:00,2026-01-02 18:00:00,Bus Terminal,4,Friday,18,Cloudy,28.0,0.0,104,109,100,-9
2026-01-02,19:00,2026-01-02 19:00:00,Central Business District,4,Friday,19,Light Rain,27.4,6.9,173,184,170,-14
2026-01-02,19:00,2026-01-02 19:00:00,Airport,4,Friday,19,Light Rain,27.4,6.9,122,123,124,1
2026-01-02,19:00,2026-01-02 19:00:00,Railway Station,4,Friday,19,Light Rain,27.4,6.9,147,121,154,33
2026-01-02,19:00,2026-01-02 19:00:00,IT Park,4,Friday,19,Light Rain,27.4,6.9,136,125,138,13
2026-01-02,19:00,2026-01-02 19:00:00,Residential North,4,Friday,19,Light Rain,27.4,6.9,93,96,98,2
2026-01-02,19:00,2026-01-02 19:00:00,Residential South,4,Friday,19,Light Rain,27.4,6.9,79,107,83,-24
2026-01-02,19:00,2026-01-02 19:00:00,Shopping District,4,Friday,19,Light Rain,27.4,6.9,165,152,172,20
2026-01-02,19:00,2026-01-02 19:00:00,University Area,4,Friday,19,Light Rain,27.4,6.9,121,114,122,8
2026-01-02,19:00,2026-01-02 19:00:00,Industrial Area,4,Friday,19,Light Rain,27.4,6.9,77,119,80,-39
2026-01-02,19:00,2026-01-02 19:00:00,Bus Terminal,4,Friday,19,Light Rain,27.4,6.9,133,138,143,5
2026-01-02,20:00,2026-01-02 20:00:00,Central Business District,4,Friday,20,Light Rain,29.2,7.0,196,171,196,25
2026-01-02,20:00,2026-01-02 20:00:00,Airport,4,Friday,20,Light Rain,29.2,7.0,171,183,176,-7
2026-01-02,20:00,2026-01-02 20:00:00,Railway Station,4,Friday,20,Light Rain,29.2,7.0,153,149,161,12
2026-01-02,20:00,2026-01-02 20:00:00,IT Park,4,Friday,20,Light Rain,29.2,7.0,141,118,148,30
2026-01-02,20:00,2026-01-02 20:00:00,Residential North,4,Friday,20,Light Rain,29.2,7.0,99,102,100,-2
2026-01-02,20:00,2026-01-02 20:00:00,Residential South,4,Friday,20,Light Rain,29.2,7.0,94,96,92,-4
2026-01-02,20:00,2026-01-02 20:00:00,Shopping District,4,Friday,20,Light Rain,29.2,7.0,187,170,191,21
2026-01-02,20:00,2026-01-02 20:00:00,University Area,4,Friday,20,Light Rain,29.2,7.0,117,112,124,12
2026-01-02,20:00,2026-01-02 20:00:00,Industrial Area,4,Friday,20,Light Rain,29.2,7.0,78,70,81,11
2026-01-02,20:00,2026-01-02 20:00:00,Bus Terminal,4,Friday,20,Light Rain,29.2,7.0,104,102,105,3
2026-01-02,21:00,2026-01-02 21:00:00,Central Business District,4,Friday,21,Sunny,33.1,0.0,94,108,96,-12
2026-01-02,21:00,2026-01-02 21:00:00,Airport,4,Friday,21,Sunny,33.1,0.0,88,104,93,-11
2026-01-02,21:00,2026-01-02 21:00:00,Railway Station,4,Friday,21,Sunny,33.1,0.0,80,93,82,-11
2026-01-02,21:00,2026-01-02 21:00:00,IT Park,4,Friday,21,Sunny,33.1,0.0,74,61,76,15
2026-01-02,21:00,2026-01-02 21:00:00,Residential North,4,Friday,21,Sunny,33.1,0.0,55,75,55,-20
2026-01-02,21:00,2026-01-02 21:00:00,Residential South,4,Friday,21,Sunny,33.1,0.0,37,32,38,6
2026-01-02,21:00,2026-01-02 21:00:00,Shopping District,4,Friday,21,Sunny,33.1,0.0,96,105,99,-6
2026-01-02,21:00,2026-01-02 21:00:00,University Area,4,Friday,21,Sunny,33.1,0.0,58,75,62,-13
2026-01-02,21:00,2026-01-02 21:00:00,Industrial Area,4,Friday,21,Sunny,33.1,0.0,53,63,55,-8
